id,category,question,answer,url,confidence
772.0,administration,Corriger mon dossier,"Rapprochez-vous du service de scolarité avec une pièce justificative (ex. : CIN) pour corriger toute erreur dans vos informations, sous 48h.",/administration/correction-dossier,
773.0,administration,Erreur inscription,"Rapprochez-vous du service de scolarité avec une pièce justificative (ex. : CIN) pour corriger toute erreur dans vos informations, sous 48h.",/administration/correction-dossier,
774.0,administration,Problème données personnelles,"Rapprochez-vous du service de scolarité avec une pièce justificative (ex. : CIN) pour corriger toute erreur dans vos informations, sous 48h.",/administration/correction-dossier,
775.0,administration,Rectifier une info,"Rapprochez-vous du service de scolarité avec une pièce justificative (ex. : CIN) pour corriger toute erreur dans vos informations, sous 48h.",/administration/correction-dossier,
776.0,carriere,Quels conseils pour un entretien d’embauche?,"Le bureau des carrières recommande de préparer des réponses sur vos compétences techniques, vos projets et vos motivations, et de poser des questions pertinentes à l’employeur.",/carrieres/conseils-entretien,
777.0,carriere,Préparer un entretien,"Le bureau des carrières recommande de préparer des réponses sur vos compétences techniques, vos projets et vos motivations, et de poser des questions pertinentes à l’employeur.",/carrieres/conseils-entretien,
778.0,carriere,Tips pour recruteurs,"Le bureau des carrières recommande de préparer des réponses sur vos compétences techniques, vos projets et vos motivations, et de poser des questions pertinentes à l’employeur.",/carrieres/conseils-entretien,
779.0,carriere,Réussir son embauche,"Le bureau des carrières recommande de préparer des réponses sur vos compétences techniques, vos projets et vos motivations, et de poser des questions pertinentes à l’employeur.",/carrieres/conseils-entretien,
780.0,carriere,Astuces entretien emploi,"Le bureau des carrières recommande de préparer des réponses sur vos compétences techniques, vos projets et vos motivations, et de poser des questions pertinentes à l’employeur.",/carrieres/conseils-entretien,
781.0,technique,Quels sont les quotas d’impression par étudiant?,"Chaque étudiant a un quota mensuel de 50 pages gratuites au service de reprographie, au-delà, chaque page coûte 0,050 DT.",/services/quota-impression,
782.0,technique,Limite impression campus,"Chaque étudiant a un quota mensuel de 50 pages gratuites au service de reprographie, au-delà, chaque page coûte 0,050 DT.",/services/quota-impression,
783.0,technique,Quota photocopies,"Chaque étudiant a un quota mensuel de 50 pages gratuites au service de reprographie, au-delà, chaque page coûte 0,050 DT.",/services/quota-impression,
784.0,technique,Nombre pages autorisées,"Chaque étudiant a un quota mensuel de 50 pages gratuites au service de reprographie, au-delà, chaque page coûte 0,050 DT.",/services/quota-impression,
785.0,technique,Restrictions impression,"Chaque étudiant a un quota mensuel de 50 pages gratuites au service de reprographie, au-delà, chaque page coûte 0,050 DT.",/services/quota-impression,
786.0,examens,Quels sont les motifs valables pour un rattrapage?,"Les motifs valables incluent une maladie (certificat médical), un décès familial, ou une convocation officielle, à justifier dans les 48h après l’examen manqué.",/etudes/motifs-rattrapage,
787.0,examens,Raisons pour rattrapage,"Les motifs valables incluent une maladie (certificat médical), un décès familial, ou une convocation officielle, à justifier dans les 48h après l’examen manqué.",/etudes/motifs-rattrapage,
788.0,examens,Justifications absence examen,"Les motifs valables incluent une maladie (certificat médical), un décès familial, ou une convocation officielle, à justifier dans les 48h après l’examen manqué.",/etudes/motifs-rattrapage,
789.0,examens,Motifs acceptés rattrapage,"Les motifs valables incluent une maladie (certificat médical), un décès familial, ou une convocation officielle, à justifier dans les 48h après l’examen manqué.",/etudes/motifs-rattrapage,
790.0,examens,Conditions session secours,"Les motifs valables incluent une maladie (certificat médical), un décès familial, ou une convocation officielle, à justifier dans les 48h après l’examen manqué.",/etudes/motifs-rattrapage,
791.0,international,Quels sont les pays partenaires pour les échanges?,"Les principaux pays partenaires sont la France, l’Espagne, l’Italie (via Erasmus+), et certains pays africains via des accords bilatéraux.",/international/pays-partenaires,
792.0,international,Destinations échange,"Les principaux pays partenaires sont la France, l’Espagne, l’Italie (via Erasmus+), et certains pays africains via des accords bilatéraux.",/international/pays-partenaires,
793.0,international,Pays pour mobilité,"Les principaux pays partenaires sont la France, l’Espagne, l’Italie (via Erasmus+), et certains pays africains via des accords bilatéraux.",/international/pays-partenaires,
794.0,international,Partenaires internationaux,"Les principaux pays partenaires sont la France, l’Espagne, l’Italie (via Erasmus+), et certains pays africains via des accords bilatéraux.",/international/pays-partenaires,
795.0,international,Où partir en échange?,"Les principaux pays partenaires sont la France, l’Espagne, l’Italie (via Erasmus+), et certains pays africains via des accords bilatéraux.",/international/pays-partenaires,
796.0,vie_etudiante,Y a-t-il des compétitions inter-ISET?,"Oui, des compétitions comme les Olympiades ISET (sports, robotique) opposent les ISET de Tunisie. L’ISET Sfax y participe activement chaque année.",/vie-etudiante/competitions-inter-iset,
797.0,vie_etudiante,Concours entre ISET,"Oui, des compétitions comme les Olympiades ISET (sports, robotique) opposent les ISET de Tunisie. L’ISET Sfax y participe activement chaque année.",/vie-etudiante/competitions-inter-iset,
798.0,vie_etudiante,Compétitions nationales ISET,"Oui, des compétitions comme les Olympiades ISET (sports, robotique) opposent les ISET de Tunisie. L’ISET Sfax y participe activement chaque année.",/vie-etudiante/competitions-inter-iset,
799.0,vie_etudiante,Défis inter-instituts,"Oui, des compétitions comme les Olympiades ISET (sports, robotique) opposent les ISET de Tunisie. L’ISET Sfax y participe activement chaque année.",/vie-etudiante/competitions-inter-iset,
800.0,vie_etudiante,Tournois ISET Tunisie,"Oui, des compétitions comme les Olympiades ISET (sports, robotique) opposent les ISET de Tunisie. L’ISET Sfax y participe activement chaque année.",/vie-etudiante/competitions-inter-iset,
801.0,inscription,Comment s’inscrire en tant qu’auditeur libre?,"Les auditeurs libres doivent demander une autorisation au chef de département concerné, payer des frais de 200 DT par module, et ne peuvent pas passer les examens.",/admissions/auditeur-libre,
802.0,inscription,Suivre des cours sans diplôme,"Les auditeurs libres doivent demander une autorisation au chef de département concerné, payer des frais de 200 DT par module, et ne peuvent pas passer les examens.",/admissions/auditeur-libre,
803.0,inscription,Inscription auditeur,"Les auditeurs libres doivent demander une autorisation au chef de département concerné, payer des frais de 200 DT par module, et ne peuvent pas passer les examens.",/admissions/auditeur-libre,
804.0,inscription,Participer sans être étudiant,"Les auditeurs libres doivent demander une autorisation au chef de département concerné, payer des frais de 200 DT par module, et ne peuvent pas passer les examens.",/admissions/auditeur-libre,
805.0,inscription,Cours ouverts au public,"Les auditeurs libres doivent demander une autorisation au chef de département concerné, payer des frais de 200 DT par module, et ne peuvent pas passer les examens.",/admissions/auditeur-libre,
806.0,programmes,Quels sont les critères d’évaluation des projets?,"Les projets sont évalués sur la pertinence technique (40%), la qualité de la réalisation (30%), la présentation (20%) et l’innovation (10%), selon une grille remise en début de semestre.",/programmes/evaluation-projets,
807.0,programmes,Notation des projets,"Les projets sont évalués sur la pertinence technique (40%), la qualité de la réalisation (30%), la présentation (20%) et l’innovation (10%), selon une grille remise en début de semestre.",/programmes/evaluation-projets,
808.0,programmes,Évaluation travaux pratiques,"Les projets sont évalués sur la pertinence technique (40%), la qualité de la réalisation (30%), la présentation (20%) et l’innovation (10%), selon une grille remise en début de semestre.",/programmes/evaluation-projets,
809.0,programmes,Critères projets ISET,"Les projets sont évalués sur la pertinence technique (40%), la qualité de la réalisation (30%), la présentation (20%) et l’innovation (10%), selon une grille remise en début de semestre.",/programmes/evaluation-projets,
810.0,programmes,Grille évaluation TP,"Les projets sont évalués sur la pertinence technique (40%), la qualité de la réalisation (30%), la présentation (20%) et l’innovation (10%), selon une grille remise en début de semestre.",/programmes/evaluation-projets,
811.0,recherche,Quels sont les événements de vulgarisation scientifique?,"L’ISET Sfax organise des expositions, des conférences ouvertes et des ateliers pour le public, comme la ‘Semaine de la Science’, annoncée dans les actualités.",/recherche/vulgarisation,
